x,y,sigxx,sigyy,sigxy,ux,vy
-0.56, 0.52, -1.21908e+07, -2.88083e+06, -49001.1, -0.000432726, 0.000294841
-0.56, 0.54, -1.22017e+07, -2.88497e+06, -31994, -0.000433389, 0.000299108
-0.56, 0.56, -1.22104e+07, -2.89065e+06, -17352.2, -0.000434, 0.000303374
-0.56, 0.58, -1.22181e+07, -2.89682e+06, -3405.32, -0.000434562, 0.000307634
-0.56, 0.6, -1.22217e+07, -2.90233e+06, 7801.15, -0.000435081, 0.000311888
-0.56, 0.62, -1.22251e+07, -2.90811e+06, 18780.8, -0.000435559, 0.000316134
-0.56, 0.64, -1.22283e+07, -2.91487e+06, 27737.2, -0.000436003, 0.000320371
-0.56, 0.66, -1.22312e+07, -2.92194e+06, 36008.2, -0.000436416, 0.000324598
-0.56, 0.68, -1.22334e+07, -2.92963e+06, 42958.8, -0.000436804, 0.000328814
-0.56, 0.7, -1.22343e+07, -2.93592e+06, 48107.4, -0.00043717, 0.000333019
-0.56, 0.72, -1.22352e+07, -2.94194e+06, 52328.9, -0.00043752, 0.000337213
-0.56, 0.74, -1.22371e+07, -2.94819e+06, 54707.5, -0.000437856, 0.000341397
-0.56, 0.76, -1.22387e+07, -2.95473e+06, 56772.3, -0.000438187, 0.000345569
-0.56, 0.78, -1.22387e+07, -2.96125e+06, 57959, -0.000438513, 0.000349732
-0.56, 0.8, -1.22412e+07, -2.96715e+06, 57798.8, -0.000438841, 0.000353885
-0.56, 0.82, -1.22433e+07, -2.97268e+06, 56471.5, -0.000439173, 0.000358028
-0.56, 0.84, -1.22451e+07, -2.97743e+06, 53485.4, -0.000439516, 0.000362164
-0.56, 0.86, -1.22476e+07, -2.98184e+06, 50528, -0.000439871, 0.000366293
-0.56, 0.88, -1.22511e+07, -2.98606e+06, 45616.7, -0.000440245, 0.000370416
-0.56, 0.9, -1.22559e+07, -2.99004e+06, 40397.9, -0.000440643, 0.000374535
-0.56, 0.92, -1.22615e+07, -2.99366e+06, 34191.8, -0.000441065, 0.000378652
-0.56, 0.94, -1.22672e+07, -2.9963e+06, 26402.8, -0.000441517, 0.000382768
-0.56, 0.96, -1.22742e+07, -2.99797e+06, 19092.8, -0.000442005, 0.000386884
-0.56, 0.98, -1.22841e+07, -2.9993e+06, 9579.77, -0.00044253, 0.000391004
-0.54, -1, -1.22926e+07, -2.93419e+06, -103.106, -0.000462826, -8.02801e-26
-0.54, -0.98, -1.2293e+07, -2.93387e+06, -838.864, -0.000462819, 4.24833e-06
-0.54, -0.96, -1.22932e+07, -2.93357e+06, -1332.87, -0.000462797, 8.49773e-06
-0.54, -0.94, -1.22932e+07, -2.93297e+06, -2042.36, -0.00046276, 1.27483e-05
-0.54, -0.92, -1.22934e+07, -2.93181e+06, -2379.92, -0.000462708, 1.70007e-05
-0.54, -0.9, -1.22939e+07, -2.93008e+06, -2786.17, -0.00046264, 2.12563e-05
-0.54, -0.88, -1.22944e+07, -2.92799e+06, -2846.02, -0.000462556, 2.55152e-05
-0.54, -0.86, -1.22949e+07, -2.92568e+06, -2370.98, -0.000462453, 2.97784e-05
-0.54, -0.84, -1.22953e+07, -2.92306e+06, -1730.27, -0.000462331, 3.40465e-05
-0.54, -0.82, -1.22958e+07, -2.91981e+06, -853.717, -0.000462189, 3.832e-05
-0.54, -0.8, -1.2296e+07, -2.9167e+06, 635.628, -0.000462025, 4.25994e-05
-0.54, -0.78, -1.2296e+07, -2.9128e+06, 3296.7, -0.000461837, 4.68853e-05
-0.54, -0.76, -1.2296e+07, -2.90845e+06, 6106.75, -0.000461622, 5.11788e-05
-0.54, -0.74, -1.22965e+07, -2.90392e+06, 8882.42, -0.00046138, 5.54808e-05
-0.54, -0.72, -1.22963e+07, -2.89902e+06, 13703.4, -0.000461108, 5.97897e-05
-0.54, -0.7, -1.22967e+07, -2.89375e+06, 18830.6, -0.000460802, 6.41073e-05
-0.54, -0.68, -1.22944e+07, -2.88834e+06, 25928.7, -0.000460459, 6.84336e-05
-0.54, -0.66, -1.22921e+07, -2.88293e+06, 33026.8, -0.000460077, 7.27679e-05
-0.54, -0.64, -1.22897e+07, -2.8773e+06, 41321.9, -0.000459654, 7.71107e-05
-0.54, -0.62, -1.22872e+07, -2.87281e+06, 50297.3, -0.000459183, 8.14616e-05
-0.54, -0.6, -1.2283e+07, -2.86803e+06, 60391.4, -0.000458663, 8.58206e-05
-0.54, -0.58, -1.22787e+07, -2.86242e+06, 72164.1, -0.00045809, 9.01855e-05
-0.54, -0.56, -1.22721e+07, -2.85569e+06, 86453.7, -0.000457459, 9.45556e-05
-0.54, -0.54, -1.22637e+07, -2.85141e+06, 100964, -0.000456768, 9.89293e-05
-0.54, -0.52, -1.22546e+07, -2.84787e+06, 116862, -0.000456011, 0.000103305
-0.54, -0.5, -1.22441e+07, -2.84513e+06, 133934, -0.000455187, 0.000107679
-0.54, -0.48, -1.2228e+07, -2.84215e+06, 153315, -0.00045429, 0.000112049
-0.54, -0.46, -1.22113e+07, -2.83946e+06, 173518, -0.000453319, 0.00011641
-0.54, -0.44, -1.21942e+07, -2.84083e+06, 193569, -0.00045227, 0.000120759
-0.54, -0.42, -1.21679e+07, -2.8403e+06, 218785, -0.000451143, 0.000125088
-0.54, -0.4, -1.21408e+07, -2.84386e+06, 241053, -0.000449936, 0.000129394
-0.54, -0.38, -1.211e+07, -2.8509e+06, 263099, -0.000448649, 0.000133669
-0.54, -0.36, -1.20757e+07, -2.85811e+06, 287649, -0.000447285, 0.000137904
-0.54, -0.34, -1.20343e+07, -2.87098e+06, 310273, -0.000445848, 0.000142091
-0.54, -0.32, -1.19906e+07, -2.88461e+06, 333706, -0.000444341, 0.000146223
-0.54, -0.3, -1.19413e+07, -2.90348e+06, 352445, -0.000442776, 0.000150289
-0.54, -0.28, -1.18865e+07, -2.92391e+06, 369899, -0.000441157, 0.00015428
-0.54, -0.26, -1.18286e+07, -2.94719e+06, 385219, -0.000439503, 0.000158186
-0.54, -0.24, -1.17632e+07, -2.97412e+06, 395311, -0.000437827, 0.000161998
-0.54, -0.22, -1.16994e+07, -3.0044e+06, 399607, -0.000436145, 0.000165709
-0.54, -0.2, -1.16353e+07, -3.03683e+06, 399956, -0.000434481, 0.000169312
-0.54, -0.18, -1.1562e+07, -3.06928e+06, 393199, -0.000432858, 0.000172802
-0.54, -0.16, -1.14996e+07, -3.10338e+06, 378005, -0.000431298, 0.000176177
-0.54, -0.14, -1.14362e+07, -3.13911e+06, 356395, -0.00042983, 0.000179435
-0.54, -0.12, -1.13737e+07, -3.17391e+06, 327957, -0.000428479, 0.000182585
-0.54, -0.1, -1.13143e+07, -3.20125e+06, 290817, -0.000427272, 0.000185629
-0.54, -0.08, -1.12605e+07, -3.22819e+06, 247215, -0.000426234, 0.000188579
-0.54, -0.06, -1.12241e+07, -3.25362e+06, 196226, -0.000425385, 0.00019145
-0.54, -0.04, -1.11933e+07, -3.26693e+06, 144628, -0.000424744, 0.000194256
-0.54, -0.02, -1.11763e+07, -3.28021e+06, 86446, -0.000424327, 0.000197019
-0.54, 0, -1.11713e+07, -3.28568e+06, 27998.6, -0.000424139, 0.000199759
-0.54, 0.02, -1.11743e+07, -3.28091e+06, -29448.1, -0.000424185, 0.000202497
-0.54, 0.04, -1.11905e+07, -3.26955e+06, -88849.6, -0.000424461, 0.000205257
-0.54, 0.06, -1.1221e+07, -3.25547e+06, -142042, -0.000424961, 0.000208057
-0.54, 0.08, -1.12578e+07, -3.2325e+06, -190173, -0.000425668, 0.000210919
-0.54, 0.1, -1.13098e+07, -3.20575e+06, -234126, -0.000426566, 0.000213858
-0.54, 0.12, -1.13619e+07, -3.17729e+06, -270858, -0.000427632, 0.000216888
-0.54, 0.14, -1.14176e+07, -3.14196e+06, -299987, -0.000428843, 0.000220022
-0.54, 0.16, -1.14855e+07, -3.10973e+06, -319490, -0.000430171, 0.000223262
-0.54, 0.18, -1.15517e+07, -3.07836e+06, -332645, -0.000431592, 0.000226615
-0.54, 0.2, -1.1618e+07, -3.04299e+06, -340969, -0.000433078, 0.000230082
-0.54, 0.22, -1.16811e+07, -3.01141e+06, -339654, -0.000434604, 0.000233658
-0.54, 0.24, -1.17433e+07, -2.9822e+06, -334473, -0.00043615, 0.00023734
-0.54, 0.26, -1.18059e+07, -2.95601e+06, -323929, -0.000437691, 0.00024112
-0.54, 0.28, -1.1862e+07, -2.93345e+06, -307702, -0.000439212, 0.000244991
-0.54, 0.3, -1.19141e+07, -2.91293e+06, -289406, -0.000440698, 0.000248945
-0.54, 0.32, -1.19616e+07, -2.8956e+06, -269017, -0.000442134, 0.00025297
-0.54, 0.34, -1.20044e+07, -2.88262e+06, -245047, -0.000443512, 0.000257058
-0.54, 0.36, -1.20424e+07, -2.87165e+06, -221796, -0.000444825, 0.000261199
-0.54, 0.38, -1.20766e+07, -2.86497e+06, -196589, -0.000446065, 0.000265385
-0.54, 0.4, -1.21066e+07, -2.85983e+06, -172981, -0.000447233, 0.000269606
-0.54, 0.42, -1.21317e+07, -2.8585e+06, -147934, -0.000448323, 0.000273855
-0.54, 0.44, -1.21542e+07, -2.85786e+06, -124829, -0.00044934, 0.000278125
-0.54, 0.46, -1.21714e+07, -2.85957e+06, -101339, -0.000450281, 0.00028241
-0.54, 0.48, -1.2186e+07, -2.8617e+06, -81369.3, -0.000451151, 0.000286703
-0.54, 0.5, -1.21982e+07, -2.8655e+06, -61847.6, -0.000451953, 0.000291003
-0.54, 0.52, -1.22079e+07, -2.87081e+06, -42553.7, -0.000452688, 0.000295302
-0.54, 0.54, -1.22174e+07, -2.87619e+06, -26430.2, -0.000453364, 0.000299599
-0.54, 0.56, -1.22256e+07, -2.88371e+06, -10625.9, -0.000453983, 0.00030389
-0.54, 0.58, -1.22301e+07, -2.89057e+06, 3086.98, -0.000454551, 0.000308174
-0.54, 0.6, -1.2232e+07, -2.89717e+06, 15432.9, -0.000455072, 0.000312447
-0.54, 0.62, -1.22346e+07, -2.90376e+06, 25535.2, -0.000455551, 0.000316711
-0.54, 0.64, -1.22366e+07, -2.91104e+06, 34891.3, -0.000455994, 0.000320963
-0.54, 0.66, -1.22389e+07, -2.91861e+06, 42752.7, -0.000456405, 0.000325202
-0.54, 0.68, -1.22405e+07, -2.92711e+06, 50193.5, -0.00045679, 0.000329429
-0.54, 0.7, -1.22393e+07, -2.93393e+06, 54972.7, -0.000457152, 0.000333643
-0.54, 0.72, -1.22389e+07, -2.94012e+06, 59157.8, -0.000457498, 0.000337844
-0.54, 0.74, -1.22395e+07, -2.9473e+06, 61516, -0.000457831, 0.000342032
-0.54, 0.76, -1.22407e+07, -2.95435e+06, 63875.4, -0.000458157, 0.000346209
-0.54, 0.78, -1.22389e+07, -2.96033e+06, 63827.8, -0.000458479, 0.000350374
-0.54, 0.8, -1.22388e+07, -2.96624e+06, 63672.9, -0.000458805, 0.000354527
-0.54, 0.82, -1.22407e+07, -2.97153e+06, 61578.9, -0.000459134, 0.000358671
-0.54, 0.84, -1.22422e+07, -2.97649e+06, 58453.1, -0.000459477, 0.000362806
-0.54, 0.86, -1.22435e+07, -2.9815e+06, 54794.1, -0.000459833, 0.000366933
-0.54, 0.88, -1.22465e+07, -2.98578e+06, 49875.6, -0.00046021, 0.000371054
-0.54, 0.9, -1.22495e+07, -2.98977e+06, 43991.5, -0.00046061, 0.000375169
-0.54, 0.92, -1.22535e+07, -2.99333e+06, 36981.3, -0.00046104, 0.00037928
-0.54, 0.94, -1.22592e+07, -2.99605e+06, 29290.8, -0.0004615, 0.000383389
-0.54, 0.96, -1.22654e+07, -2.99794e+06, 20615, -0.000462, 0.0003875
-0.54, 0.98, -1.2275e+07, -2.99926e+06, 10919.8, -0.00046254, 0.000391613
-0.52, -1, -1.22917e+07, -2.94441e+06, -135.33, -0.000482905, -9.61403e-26
-0.52, -0.98, -1.22921e+07, -2.94409e+06, -871.087, -0.000482898, 4.22916e-06
-0.52, -0.96, -1.22921e+07, -2.94385e+06, -2172.38, -0.000482877, 8.45905e-06
-0.52, -0.94, -1.22926e+07, -2.94291e+06, -3105.78, -0.000482842, 1.26906e-05
-0.52, -0.92, -1.22931e+07, -2.94156e+06, -3905.08, -0.000482791, 1.69246e-05
-0.52, -0.9, -1.22936e+07, -2.9398e+06, -4739.56, -0.000482725, 2.11617e-05
-0.52, -0.88, -1.22942e+07, -2.93792e+06, -5302.67, -0.000482644, 2.54025e-05
-0.52, -0.86, -1.22949e+07, -2.93555e+06, -5001.53, -0.000482544, 2.96484e-05
-0.52, -0.84, -1.22961e+07, -2.93299e+06, -4972.72, -0.000482425, 3.38995e-05
-0.52, -0.82, -1.2297e+07, -2.92926e+06, -4010.68, -0.000482287, 3.81567e-05
-0.52, -0.8, -1.22981e+07, -2.92539e+06, -3137.07, -0.000482127, 4.24213e-05
-0.52, -0.78, -1.22988e+07, -2.92126e+06, -867.23, -0.000481943, 4.66936e-05
-0.52, -0.76, -1.22991e+07, -2.91728e+06, 1437.27, -0.000481733, 5.09738e-05
-0.52, -0.74, -1.22999e+07, -2.91228e+06, 4461.17, -0.000481495, 5.52623e-05
-0.52, -0.72, -1.23005e+07, -2.9066e+06, 8825.24, -0.000481226, 5.95613e-05
-0.52, -0.7, -1.23019e+07, -2.90111e+06, 13717.8, -0.000480924, 6.38699e-05
-0.52, -0.68, -1.23022e+07, -2.89564e+06, 19270.6, -0.000480585, 6.81898e-05
-0.52, -0.66, -1.23004e+07, -2.8898e+06, 26437.1, -0.000480205, 7.25197e-05
-0.52, -0.64, -1.2299e+07, -2.88343e+06, 34387.1, -0.000479784, 7.68603e-05
-0.52, -0.62, -1.22962e+07, -2.87792e+06, 43932.2, -0.000479314, 8.12109e-05
-0.52, -0.6, -1.22948e+07, -2.87092e+06, 53998.6, -0.000478793, 8.55725e-05
-0.52, -0.58, -1.22922e+07, -2.86414e+06, 66468.2, -0.000478215, 8.99438e-05
-0.52, -0.56, -1.22869e+07, -2.85705e+06, 80183.2, -0.000477579, 9.43235e-05
-0.52, -0.54, -1.22798e+07, -2.85045e+06, 95658.5, -0.00047688, 9.87104e-05
-0.52, -0.52, -1.22718e+07, -2.84392e+06, 112442, -0.00047611, 0.000103103
-0.52, -0.5, -1.22613e+07, -2.83886e+06, 130811, -0.000475268, 0.000107498
-0.52, -0.48, -1.22471e+07, -2.83558e+06, 150330, -0.00047435, 0.000111892
-0.52, -0.46, -1.22342e+07, -2.83239e+06, 171661, -0.000473351, 0.000116282
-0.52, -0.44, -1.22156e+07, -2.83111e+06, 194142, -0.000472268, 0.000120666
-0.52, -0.42, -1.21912e+07, -2.83002e+06, 219193, -0.000471098, 0.000125033
-0.52, -0.4, -1.21643e+07, -2.83107e+06, 245115, -0.00046984, 0.000129381
-0.52, -0.38, -1.21343e+07, -2.83666e+06, 269318, -0.000468493, 0.0001337
-0.52, -0.36, -1.21019e+07, -2.84197e+06, 295365, -0.000467058, 0.000137985
-0.52, -0.34, -1.20586e+07, -2.85347e+06, 323125, -0.000465538, 0.000142224
-0.52, -0.32, -1.2013e+07, -2.86654e+06, 348059, -0.000463941, 0.000146406
-0.52, -0.3, -1.19607e+07, -2.88298e+06, 371573, -0.000462267, 0.000150524
-0.52, -0.28, -1.1904e+07, -2.90361e+06, 393492, -0.000460534, 0.000154565
-0.52, -0.26, -1.18417e+07, -2.93097e+06, 410305, -0.000458751, 0.000158518
-0.52, -0.24, -1.17753e+07, -2.95838e+06, 423578, -0.000456935, 0.000162374
-0.52, -0.22, -1.17062e+07, -2.9879e+06, 432005, -0.000455106, 0.00016612
-0.52, -0.2, -1.16324e+07, -3.02283e+06, 434227, -0.000453289, 0.00016975
-0.52, -0.18, -1.1555e+07, -3.05814e+06, 428127, -0.000451507, 0.000173257
-0.52, -0.16, -1.14789e+07, -3.09702e+06, 413933, -0.000449789, 0.000176636
-0.52, -0.14, -1.14086e+07, -3.13618e+06, 391954, -0.000448166, 0.000179888
-0.52, -0.12, -1.13408e+07, -3.17311e+06, 361680, -0.000446668, 0.000183016
-0.52, -0.1, -1.1272e+07, -3.20698e+06, 320047, -0.000445327, 0.000186025
-0.52, -0.08, -1.12095e+07, -3.23572e+06, 274438, -0.000444171, 0.000188928
-0.52, -0.06, -1.11637e+07, -3.26174e+06, 218740, -0.000443225, 0.000191741
-0.52, -0.04, -1.11374e+07, -3.28167e+06, 156015, -0.000442512, 0.00019448
-0.52, -0.02, -1.11188e+07, -3.29626e+06, 92337.4, -0.000442048, 0.000197169
-0.52, 0, -1.11102e+07, -3.30069e+06, 28950.9, -0.000441844, 0.000199832
-0.52, 0.02, -1.11132e+07, -3.29586e+06, -37510.7, -0.000441903, 0.000202494
-0.52, 0.04, -1.11341e+07, -3.283e+06, -100510, -0.000442222, 0.00020518
-0.52, 0.06, -1.11667e+07, -3.26567e+06, -160760, -0.00044279, 0.000207915
-0.52, 0.08, -1.12061e+07, -3.23842e+06, -217647, -0.000443591, 0.000210719
-0.52, 0.1, -1.12625e+07, -3.20911e+06, -263006, -0.000444603, 0.000213613
-0.52, 0.12, -1.13291e+07, -3.17538e+06, -304052, -0.0004458, 0.000216611
-0.52, 0.14, -1.13897e+07, -3.13713e+06, -335648, -0.000447155, 0.000219726
-0.52, 0.16, -1.1467e+07, -3.10282e+06, -354836, -0.000448634, 0.000222962
-0.52, 0.18, -1.15444e+07, -3.06424e+06, -367920, -0.000450209, 0.000226324
-0.52, 0.2, -1.16147e+07, -3.02695e+06, -374425, -0.00045185, 0.000229811
-0.52, 0.22, -1.16845e+07, -2.99148e+06, -372887, -0.000453526, 0.00023342
-0.52, 0.24, -1.17539e+07, -2.96322e+06, -362879, -0.000455216, 0.000237143
-0.52, 0.26, -1.18201e+07, -2.93749e+06, -348277, -0.000456893, 0.000240972
-0.52, 0.28, -1.18813e+07, -2.91235e+06, -330530, -0.000458538, 0.000244896
-0.52, 0.3, -1.1936e+07, -2.89107e+06, -308356, -0.000460136, 0.000248906
-0.52, 0.32, -1.19856e+07, -2.87391e+06, -283840, -0.000461675, 0.000252991
-0.52, 0.34, -1.203e+07, -2.86147e+06, -257252, -0.000463141, 0.000257138
-0.52, 0.36, -1.20678e+07, -2.85253e+06, -229402, -0.000464533, 0.000261338
-0.52, 0.38, -1.2103e+07, -2.84537e+06, -202810, -0.00046584, 0.00026558
-0.52, 0.4, -1.2133e+07, -2.84297e+06, -174179, -0.000467063, 0.000269856
-0.52, 0.42, -1.21569e+07, -2.84241e+06, -148537, -0.000468202, 0.000274156
-0.52, 0.44, -1.21778e+07, -2.84363e+06, -123119, -0.000469256, 0.000278474
-0.52, 0.46, -1.21949e+07, -2.84587e+06, -99460.8, -0.000470229, 0.000282803
-0.52, 0.48, -1.22072e+07, -2.84909e+06, -77059.2, -0.000471122, 0.000287137
-0.52, 0.5, -1.22176e+07, -2.85554e+06, -56380.6, -0.000471942, 0.000291472
-0.52, 0.52, -1.22279e+07, -2.8613e+06, -36297.6, -0.000472691, 0.000295804
-0.52, 0.54, -1.22338e+07, -2.86927e+06, -18914.5, -0.000473375, 0.000300129
-0.52, 0.56, -1.22416e+07, -2.87707e+06, -2982.63, -0.000473998, 0.000304446
-0.52, 0.58, -1.22421e+07, -2.88485e+06, 10425.2, -0.000474568, 0.000308751
-0.52, 0.6, -1.22435e+07, -2.89202e+06, 23149.9, -0.000475088, 0.000313045
-0.52, 0.62, -1.22438e+07, -2.9005e+06, 33687.9, -0.000475565, 0.000317324
-0.52, 0.64, -1.22457e+07, -2.90802e+06, 43166.5, -0.000476004, 0.00032159
-0.52, 0.66, -1.22457e+07, -2.91695e+06, 50779.3, -0.00047641, 0.000325841
-0.52, 0.68, -1.22464e+07, -2.92539e+06, 57907.3, -0.000476788, 0.000330077
-0.52, 0.7, -1.2243e+07, -2.93288e+06, 62608.5, -0.000477144, 0.000334298
-0.52, 0.72, -1.22426e+07, -2.93941e+06, 66264.2, -0.000477483, 0.000338505
-0.52, 0.74, -1.22421e+07, -2.94679e+06, 68620.5, -0.00047781, 0.000342697
-0.52, 0.76, -1.22412e+07, -2.95347e+06, 69847.3, -0.000478129, 0.000346876
-0.52, 0.78, -1.22394e+07, -2.95949e+06, 69761.6, -0.000478447, 0.000351043
-0.52, 0.8, -1.22375e+07, -2.96555e+06, 69717.5, -0.000478766, 0.000355197
-0.52, 0.82, -1.22376e+07, -2.9711e+06, 66833.3, -0.000479094, 0.00035934
-0.52, 0.84, -1.22387e+07, -2.97661e+06, 63818.2, -0.000479433, 0.000363473
-0.52, 0.86, -1.22393e+07, -2.98131e+06, 59196.9, -0.000479787, 0.000367597
-0.52, 0.88, -1.22409e+07, -2.98566e+06, 54117.7, -0.000480165, 0.000371714
-0.52, 0.9, -1.22438e+07, -2.98938e+06, 47325.2, -0.000480566, 0.000375824
-0.52, 0.92, -1.22467e+07, -2.99296e+06, 40042.9, -0.000481, 0.00037993
-0.52, 0.94, -1.22508e+07, -2.99588e+06, 31994.2, -0.000481468, 0.000384034
-0.52, 0.96, -1.22558e+07, -2.99804e+06, 22733.8, -0.000481978, 0.000388137
-0.52, 0.98, -1.22633e+07, -2.99918e+06, 11208.1, -0.00048253, 0.000392242
-0.5, -1, -1.22908e+07, -2.95463e+06, -167.553, -0.000502975, -4.92474e-26
-0.5, -0.98, -1.22906e+07, -2.95459e+06, -1581.72, -0.000502968, 4.20873e-06
-0.5, -0.96, -1.22907e+07, -2.95432e+06, -2870.47, -0.000502948, 8.4179e-06
-0.5, -0.94, -1.22912e+07, -2.95329e+06, -4134.72, -0.000502914, 1.26292e-05
-0.5, -0.92, -1.22919e+07, -2.95209e+06, -5664, -0.000502865, 1.68428e-05
-0.5, -0.9, -1.22927e+07, -2.95011e+06, -6550.28, -0.000502802, 2.10598e-05
-0.5, -0.88, -1.22935e+07, -2.94839e+06, -7651.16, -0.000502723, 2.52813e-05
-0.5, -0.86, -1.22952e+07, -2.94545e+06, -7921.3, -0.000502627, 2.95079e-05
-0.5, -0.84, -1.22966e+07, -2.94283e+06, -8005.82, -0.000502513, 3.37407e-05
-0.5, -0.82, -1.22978e+07, -2.93935e+06, -7485.23, -0.000502379, 3.79802e-05
-0.5, -0.8, -1.22993e+07, -2.93541e+06, -7144.74, -0.000502224, 4.22273e-05
-0.5, -0.78, -1.23013e+07, -2.9305e+06, -5461.24, -0.000502046, 4.64829e-05
-0.5, -0.76, -1.23023e+07, -2.92612e+06, -3250.03, -0.000501841, 5.07488e-05
-0.5, -0.74, -1.23031e+07, -2.9207e+06, 75.4591, -0.00050161, 5.50241e-05
-0.5, -0.72, -1.23048e+07, -2.91514e+06, 2974.87, -0.000501347, 5.93107e-05
-0.5, -0.7, -1.23064e+07, -2.90947e+06, 7894.55, -0.000501051, 6.36089e-05
-0.5, -0.68, -1.23079e+07, -2.90371e+06, 12976.7, -0.000500718, 6.79186e-05
-0.5, -0.66, -1.2309e+07, -2.89628e+06, 19853.7, -0.000500344, 7.22419e-05
-0.5, -0.64, -1.23082e+07, -2.88956e+06, 27452.3, -0.000499925, 7.65782e-05
-0.5, -0.62, -1.23071e+07, -2.88248e+06, 36569, -0.000499458, 8.09278e-05
-0.5, -0.6, -1.2306e+07, -2.8751e+06, 46769.2, -0.00049894, 8.529e-05
-0.5, -0.58, -1.23048e+07, -2.86725e+06, 58841, -0.000498364, 8.96653e-05
-0.5, -0.56, -1.23021e+07, -2.85864e+06, 72988.5, -0.000497726, 9.40528e-05
-0.5, -0.54, -1.22969e+07, -2.85078e+06, 88505, -0.00049702, 9.84511e-05
-0.5, -0.52, -1.22908e+07, -2.84285e+06, 105367, -0.000496243, 0.000102859
-0.5, -0.5, -1.22808e+07, -2.83583e+06, 124707, -0.000495389, 0.000107274
-0.5, -0.48, -1.22692e+07, -2.82922e+06, 145898, -0.000494453, 0.000111694
-0.5, -0.46, -1.22561e+07, -2.82519e+06, 167857, -0.00049343, 0.000116114
-0.5, -0.44, -1.22407e+07, -2.82086e+06, 192642, -0.000492317, 0.00012053
-0.5, -0.42, -1.22176e+07, -2.81876e+06, 219308, -0.000491107, 0.000124937
-0.5, -0.4, -1.2191e+07, -2.81962e+06, 245155, -0.000489802, 0.000129329
-0.5, -0.38, -1.21614e+07, -2.82115e+06, 275158, -0.000488397, 0.000133696
-0.5, -0.36, -1.21284e+07, -2.82597e+06, 303201, -0.000486894, 0.000138033
-0.5, -0.34, -1.20853e+07, -2.83487e+06, 334154, -0.000485293, 0.000142326
-0.5, -0.32, -1.20368e+07, -2.84634e+06, 362801, -0.000483597, 0.000146568
-0.5, -0.3, -1.19855e+07, -2.86114e+06, 390770, -0.000481817, 0.000150745
-0.5, -0.28, -1.19248e+07, -2.88254e+06, 416082, -0.000479961, 0.000154843
-0.5, -0.26, -1.18596e+07, -2.90844e+06, 437639, -0.000478042, 0.000158852
-0.5, -0.24, -1.17898e+07, -2.93804e+06, 454654, -0.000476078, 0.000162757
-0.5, -0.22, -1.17121e+07, -2.97123e+06, 466760, -0.000474091, 0.000166547
-0.5, -0.2, -1.16329e+07, -3.00756e+06, 470168, -0.000472104, 0.000170211
-0.5, -0.18, -1.1546e+07, -3.04697e+06, 466594, -0.000470147, 0.000173741
-0.5, -0.16, -1.14582e+07, -3.08751e+06, 454459, -0.000468253, 0.00017713
-0.5, -0.14, -1.13749e+07, -3.12971e+06, 433350, -0.000466457, 0.000180377
-0.5, -0.12, -1.13023e+07, -3.17282e+06, 398539, -0.000464794, 0.000183484
-0.5, -0.1, -1.1228e+07, -3.21162e+06, 355763, -0.000463299, 0.000186457
-0.5, -0.08, -1.11524e+07, -3.24471e+06, 305855, -0.000462007, 0.000189309
-0.5, -0.06, -1.11083e+07, -3.27642e+06, 243491, -0.00046095, 0.000192057
-0.5, -0.04, -1.10763e+07, -3.29946e+06, 175627, -0.000460154, 0.000194722
-0.5, -0.02, -1.10492e+07, -3.31482e+06, 105276, -0.000459639, 0.000197328
-0.5, 0, -1.10336e+07, -3.31714e+06, 28137.8, -0.000459415, 0.000199904
-0.5, 0.02, -1.1044e+07, -3.31239e+06, -46522.6, -0.00045949, 0.00020248
-0.5, 0.04, -1.10654e+07, -3.29663e+06, -119765, -0.000459857, 0.000205084
-0.5, 0.06, -1.11044e+07, -3.27669e+06, -185352, -0.000460506, 0.000207745
-0.5, 0.08, -1.11571e+07, -3.24903e+06, -246855, -0.000461415, 0.000210487
-0.5, 0.1, -1.12149e+07, -3.21118e+06, -298378, -0.000462559, 0.000213332
-0.5, 0.12, -1.12854e+07, -3.17145e+06, -341298, -0.000463906, 0.000216296
-0.5, 0.14, -1.13637e+07, -3.13157e+06, -373875, -0.000465423, 0.000219393
-0.5, 0.16, -1.14504e+07, -3.09348e+06, -395050, -0.000467073, 0.000222628
-0.5, 0.18, -1.15322e+07, -3.04881e+06, -407765, -0.00046882, 0.000226004
-0.5, 0.2, -1.16173e+07, -3.00784e+06, -410094, -0.000470633, 0.000229518
-0.5, 0.22, -1.16923e+07, -2.97098e+06, -407204, -0.000472475, 0.000233166
-0.5, 0.24, -1.17692e+07, -2.9379e+06, -393427, -0.000474319, 0.000236938
-0.5, 0.26, -1.18387e+07, -2.91185e+06, -374525, -0.000476142, 0.000240822
-0.5, 0.28, -1.19036e+07, -2.88737e+06, -352335, -0.00047792, 0.000244809
-0.5, 0.3, -1.19637e+07, -2.86486e+06, -327072, -0.000479637, 0.000248883
-0.5, 0.32, -1.20129e+07, -2.85145e+06, -297255, -0.000481279, 0.000253033
-0.5, 0.34, -1.2059e+07, -2.83956e+06, -267171, -0.00048284, 0.000257246
-0.5, 0.36, -1.20975e+07, -2.83128e+06, -236659, -0.000484306, 0.000261509
-0.5, 0.38, -1.21312e+07, -2.82605e+06, -206655, -0.000485681, 0.000265813
